tax_id	species	genus	family	order	class	phylum	superkingdom
263799	NA	NA	Sinobacteraceae	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
561386	NA	NA	Sinobacteraceae	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
575230	NA	NA	NA	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
292288	NA	NA	NA	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
527507	NA	NA	NA	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
251981	NA	NA	NA	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
559269	NA	NA	NA	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
245592	NA	Thiohalospira	Ectothiorhodospiraceae	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
166871	NA	NA	NA	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
278349	NA	NA	NA	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
571233	NA	NA	NA	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
362891	NA	NA	NA	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
241066	NA	NA	NA	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
154047	NA	NA	NA	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
331064	NA	NA	NA	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
32280	NA	NA	NA	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
7606	NA	NA	NA	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
7598	NA	NA	NA	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
169677	NA	NA	NA	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
7619	NA	NA	NA	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
7624	NA	NA	NA	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
7621	NA	NA	NA	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
565944	NA	NA	NA	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
147990	NA	NA	NA	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
96909	NA	NA	NA	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
76061	NA	NA	NA	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
114044	NA	NA	NA	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
153466	NA	NA	NA	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
346479	NA	NA	NA	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
207297	NA	NA	NA	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
585574	NA	NA	NA	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
553141	NA	NA	NA	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
340951	NA	NA	NA	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
589101	NA	NA	NA	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
261838	NA	NA	NA	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
581393	NA	NA	NA	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
354483	NA	NA	NA	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
7649	NA	NA	NA	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
316871	NA	NA	NA	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
159272	NA	NA	NA	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
315780	NA	NA	NA	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
593544	NA	NA	NA	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
535059	NA	NA	NA	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
107140	NA	NA	NA	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
193004	NA	NA	NA	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
553983	NA	NA	Chromatiaceae	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
197820	NA	NA	Chromatiaceae	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
7541	NA	Lamprocystis	Chromatiaceae	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
159398	NA	Halochromatium	Chromatiaceae	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
168507	NA	NA	NA	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
91521	NA	NA	Thiotrichaceae	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
7609	NA	Achromatium	Thiotrichaceae	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
553528	NA	NA	NA	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
568472	NA	NA	NA	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
528872	NA	Salinisphaera	Salinisphaeraceae	Salinisphaerales	Gammaproteobacteria	Proteobacteria	Bacteria
511925	NA	NA	NA	NA	Gammaproteobacteria	Proteobacteria	Bacteria
56552	NA	NA	NA	NA	Gammaproteobacteria	Proteobacteria	Bacteria
573373	NA	NA	NA	NA	Gammaproteobacteria	Proteobacteria	Bacteria
350596	NA	NA	NA	NA	Gammaproteobacteria	Proteobacteria	Bacteria
155504	NA	NA	NA	NA	Gammaproteobacteria	Proteobacteria	Bacteria
539199	NA	NA	NA	NA	Gammaproteobacteria	Proteobacteria	Bacteria
359435	NA	NA	NA	NA	Gammaproteobacteria	Proteobacteria	Bacteria
278173	NA	NA	NA	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria
182827	NA	Nevskia	Sinobacteraceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria
320911	NA	NA	NA	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria
204506	NA	NA	NA	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria
101731	NA	Aquimonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria
554502	NA	Dokdonella	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria
567662	NA	Lysobacter	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria
79280	Thermomonasfusca	Thermomonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria
76350	Thermomonasfusca	Thermomonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria
245102	NA	Thermomonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria
559836	NA	NA	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria
253894	NA	NA	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria
577244	NA	Lysobacter	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria
254119	NA	Lysobacter	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria
333628	NA	Lysobacter	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria
591221	Xanthomonasaxonopodis	Xanthomonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria
149430	NA	Pseudoxanthomonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria
41720	Pseudoxanthomonasmexicana	Pseudoxanthomonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria
593848	NA	Stenotrophomonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria
275171	NA	Stenotrophomonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria
389700	NA	Stenotrophomonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria
150537	NA	Luteimonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria
297307	NA	NA	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria
593908	NA	NA	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria
105946	NA	NA	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria
253292	NA	CandidatusOdyssella	NA	Rickettsiales	Alphaproteobacteria	Proteobacteria	Bacteria
143746	NA	CandidatusOdyssella	NA	Rickettsiales	Alphaproteobacteria	Proteobacteria	Bacteria
231677	NA	CandidatusPelagibacter	NA	Rickettsiales	Alphaproteobacteria	Proteobacteria	Bacteria
232066	NA	CandidatusPelagibacter	NA	Rickettsiales	Alphaproteobacteria	Proteobacteria	Bacteria
325911	NA	CandidatusPelagibacter	NA	Rickettsiales	Alphaproteobacteria	Proteobacteria	Bacteria
228764	NA	CandidatusPelagibacter	NA	Rickettsiales	Alphaproteobacteria	Proteobacteria	Bacteria
571516	NA	CandidatusPelagibacter	NA	Rickettsiales	Alphaproteobacteria	Proteobacteria	Bacteria
116334	NA	CandidatusPelagibacter	NA	Rickettsiales	Alphaproteobacteria	Proteobacteria	Bacteria
560655	NA	CandidatusPelagibacter	NA	Rickettsiales	Alphaproteobacteria	Proteobacteria	Bacteria
333113	NA	CandidatusPelagibacter	NA	Rickettsiales	Alphaproteobacteria	Proteobacteria	Bacteria
276028	NA	CandidatusPelagibacter	NA	Rickettsiales	Alphaproteobacteria	Proteobacteria	Bacteria
322879	NA	CandidatusPelagibacter	NA	Rickettsiales	Alphaproteobacteria	Proteobacteria	Bacteria
234504	NA	CandidatusPelagibacter	NA	Rickettsiales	Alphaproteobacteria	Proteobacteria	Bacteria
349307	NA	CandidatusPelagibacter	NA	Rickettsiales	Alphaproteobacteria	Proteobacteria	Bacteria
564936	NA	CandidatusPelagibacter	NA	Rickettsiales	Alphaproteobacteria	Proteobacteria	Bacteria
236718	CandidatusPelagibacterubique	CandidatusPelagibacter	NA	Rickettsiales	Alphaproteobacteria	Proteobacteria	Bacteria
233274	NA	CandidatusPelagibacter	NA	Rickettsiales	Alphaproteobacteria	Proteobacteria	Bacteria
68974	NA	CandidatusPelagibacter	NA	Rickettsiales	Alphaproteobacteria	Proteobacteria	Bacteria
5950	NA	Rickettsia	Rickettsiaceae	Rickettsiales	Alphaproteobacteria	Proteobacteria	Bacteria
254127	NA	NA	Rickettsiaceae	Rickettsiales	Alphaproteobacteria	Proteobacteria	Bacteria
256955	NA	NA	NA	Rickettsiales	Alphaproteobacteria	Proteobacteria	Bacteria
261777	NA	NA	Phyllobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
155236	NA	NA	NA	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
471451	NA	Ensifer	Rhizobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
539390	NA	Rhizobium	Rhizobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
206709	NA	Rhizobium	Rhizobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
589676	NA	Rhizobium	Rhizobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
216594	NA	Rhizobium	Rhizobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
200464	NA	Rhizobium	Rhizobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
199327	NA	Rhizobium	Rhizobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
47066	NA	Rhizobium	Rhizobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
99135	NA	Rhizobium	Rhizobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
103710	NA	Bartonella	Bartonellaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
578761	NA	Shinella	Rhizobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
74262	Rhizobiumsullae	Rhizobium	Rhizobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
144720	NA	Agrobacterium	Rhizobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
243024	NA	Agrobacterium	Rhizobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
214126	Rhizobiumsp.IRBG74	Agrobacterium	Rhizobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
244531	NA	Agrobacterium	Rhizobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
66930	NA	Agrobacterium	Rhizobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
150990	Aurantimonasmanganoxydans	Aurantimonas	Aurantimonadaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
275257	Aurantimonasaltamirensis	Aurantimonas	Aurantimonadaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
129415	Chelativoransmultitrophicus	Chelativorans	Phyllobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
5135	NA	NA	NA	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
557392	NA	NA	NA	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
552671	NA	NA	Phyllobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
316301	NA	NA	Phyllobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
170119	NA	NA	Phyllobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
240197	NA	NA	Phyllobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
538811	NA	NA	Phyllobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
588630	NA	NA	Phyllobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
215375	NA	NA	Phyllobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
240591	NA	NA	Phyllobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
548592	NA	NA	Phyllobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
144079	NA	NA	Phyllobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
322591	NA	NA	Phyllobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
270010	NA	NA	Phyllobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
320821	NA	NA	Phyllobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
132474	NA	NA	Phyllobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
289355	NA	NA	Phyllobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
228302	NA	NA	Phyllobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
155540	NA	NA	Phyllobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
5066	Rhodobiumorientis	Rhodobium	Rhodobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
219291	NA	Devosia	Hyphomicrobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
575419	NA	Devosia	Hyphomicrobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
175383	NA	Devosia	Hyphomicrobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
544772	NA	Devosia	Hyphomicrobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
107461	NA	NA	Methylocystaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
344447	NA	NA	NA	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
586430	NA	NA	NA	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
287211	NA	NA	NA	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
338715	NA	NA	NA	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
351644	NA	NA	NA	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
105545	NA	NA	Xanthobacteraceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
350760	NA	NA	Xanthobacteraceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
558957	NA	Methylopila	Methylocystaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
588231	NA	NA	Bradyrhizobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
560101	NA	NA	Bradyrhizobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
330207	NA	NA	Bradyrhizobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
309753	NA	NA	Bradyrhizobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
573135	NA	NA	Bradyrhizobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
100954	NA	Bradyrhizobium	Bradyrhizobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
166851	NA	Bradyrhizobium	Bradyrhizobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
237616	NA	Rhodopseudomonas	Bradyrhizobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
136238	NA	Rhodoplanes	Hyphomicrobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
248505	NA	Rhodoplanes	Hyphomicrobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
70100	NA	Rhodoplanes	Hyphomicrobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
112955	NA	Rhodoplanes	Hyphomicrobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
205156	NA	Rhodoplanes	Hyphomicrobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
114396	NA	Rhodoplanes	Hyphomicrobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
584598	NA	Rhodoplanes	Hyphomicrobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
20976	NA	Rhodoplanes	Hyphomicrobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
76270	NA	Rhodoplanes	Hyphomicrobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
308892	NA	Rhodoplanes	Hyphomicrobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
97561	NA	Rhodoplanes	Hyphomicrobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
566886	NA	Rhodoplanes	Hyphomicrobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
544615	NA	Rhodoplanes	Hyphomicrobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
265043	NA	Rhodoplanes	Hyphomicrobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
152124	NA	Rhodoplanes	Hyphomicrobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
63879	Rhodoplaneselegans	Rhodoplanes	Hyphomicrobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
315986	NA	Rhodoplanes	Hyphomicrobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
538266	NA	Balneimonas	Bradyrhizobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
279499	NA	NA	Bradyrhizobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
335585	NA	Methylobacterium	Methylobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
579710	NA	Methylobacterium	Methylobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
85734	NA	Methylobacterium	Methylobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
303793	NA	Methylobacterium	Methylobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
316924	NA	Methylobacterium	Methylobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
105899	NA	Methylobacterium	Methylobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
223155	NA	Bosea	Bradyrhizobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
583653	NA	Bosea	Bradyrhizobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
471399	Beijerinckiaindica	Beijerinckia	Beijerinckiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
32333	NA	NA	Beijerinckiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
19989	NA	NA	Beijerinckiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
580939	NA	NA	NA	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
252325	NA	NA	NA	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
4760	NA	NA	NA	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
338628	NA	NA	NA	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
136235	NA	NA	NA	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
162179	NA	NA	NA	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
162925	NA	NA	Methylocystaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
537864	NA	NA	Methylocystaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
156044	NA	NA	Methylocystaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
161177	Methylosinussporium	Methylosinus	Methylocystaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
236892	NA	Methylocystis	Methylocystaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
152696	NA	Methylosinus	Methylocystaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
513254	NA	NA	NA	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
142726	NA	NA	NA	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
155413	NA	NA	NA	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
225699	NA	NA	NA	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
156227	NA	NA	Hyphomicrobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
152480	NA	Rhodomicrobium	Hyphomicrobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
560143	NA	NA	Hyphomicrobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
262760	NA	NA	Hyphomicrobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
519258	NA	NA	Hyphomicrobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
26693	NA	Hyphomicrobium	Hyphomicrobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
586152	NA	NA	Hyphomicrobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
305643	NA	Pedomicrobium	Hyphomicrobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
240757	NA	Pedomicrobium	Hyphomicrobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
114978	NA	Hyphomicrobium	Hyphomicrobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
4620	NA	Hyphomicrobium	Hyphomicrobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
172883	NA	Hyphomicrobium	Hyphomicrobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
172128	NA	Hyphomicrobium	Hyphomicrobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
144964	NA	Hyphomicrobium	Hyphomicrobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
248682	NA	NA	Hyphomicrobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
34344	NA	Hyphomicrobium	Hyphomicrobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
559937	NA	Hyphomicrobium	Hyphomicrobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
573659	NA	Hyphomicrobium	Hyphomicrobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
4641	Hyphomicrobiumzavarzinii	Hyphomicrobium	Hyphomicrobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
198749	NA	Hyphomicrobium	Hyphomicrobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
566212	NA	NA	NA	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
583294	NA	NA	NA	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
591539	NA	NA	NA	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
136944	NA	NA	NA	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
573041	NA	NA	NA	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
525648	NA	NA	NA	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
355688	NA	NA	NA	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
306234	NA	NA	NA	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
581542	NA	NA	Rhodobacteraceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria
