tax_id	AQC1cm	AQC4cm	AQC7cm	Even1	Even2	Even3	F21Plmr	LMEpi24M	M11Fcsw	M11Plmr	M11Tong	M31Fcsw	M31Plmr	M31Tong	NP2	NP3	NP5	SLEpi20M	TRRsed1	TRRsed2	TRRsed3	TS28	TS29
154047	1	3	2	0	0	0	0	0	0	0	0	0	0	0	3	5	2	0	19	45	48	0	0
331064	1	3	1	1	0	1	0	1	0	0	0	0	0	2	2	9	20	0	112	914	266	3	0
32280	53	302	243	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0
7606	1132	3810	4307	12	0	0	0	16	1	1	3	1	1	2	30	5	2	18	1	46	9	0	9
7598	0	1	2	4	0	0	0	0	0	0	0	0	0	1	1	2	1	0	11	561	773	2	0
169677	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	16	4	0	84	193	194	0	0
7619	12	20	23	0	0	0	0	0	0	0	0	0	0	1	26	55	31	3	5	61	11	1	0
7624	90	334	283	1	1	1	0	4	0	0	1	0	0	0	7	5	5	2	4	8	6	0	0
7621	24	82	83	18	0	1	3	1	0	0	0	1	0	0	0	17	10	0	31	1337	1528	6	1
565944	2	8	15	1	0	0	0	0	0	0	0	0	0	0	0	20	2	0	9	36	76	0	0
147990	3	0	0	0	0	0	0	0	0	0	1	0	0	1	4	264	4	1	0	14	25	0	0
96909	0	3	2	1	0	0	0	1	0	0	0	0	0	1	1	0	8	0	10	226	22	0	0
76061	7	36	156	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0
114044	484	2331	3006	14	4	3	1	34	1	2	5	2	1	5	23	90	183	14	281	9542	1253	4	3
153466	31	51	37	5	5	1	0	4	0	0	2	0	1	51	12	40	250	5	3	95	12	2	2
346479	368	1232	1159	5	0	0	0	6	0	0	1	0	0	2	12	6	43	41	3	66	24	1	2
207297	5	14	3	20	18	13	0	3	0	1	0	0	0	10	2	207	8	1	10	18	4	0	4
585574	0	2	0	51	52	49	0	0	0	0	0	0	2	0	2	3	7	0	15	16	4	0	1
553141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	109	29	0	0	0	0	0	0
340951	9	16	24	6	0	0	0	1	0	0	2	0	0	1	0	5	1	0	18	177	138	1	1
589101	9	21	21	1	1	1	0	0	0	0	0	0	0	0	2	138	17	0	22	111	42	0	0
261838	8	25	19	0	0	0	0	0	0	1	0	0	0	0	0	9	0	0	1	7	39	0	0
581393	1	2	1	5	0	0	0	0	0	0	0	0	0	4	106	43	245	0	28	331	274	0	0
354483	146	749	803	0	0	0	0	3	0	0	1	0	0	1	8	0	1	6	4	4	6	0	0
7649	79	335	376	0	0	0	0	2	0	0	0	0	0	1	2	1	2	1	25	340	6	0	0
316871	4	1	0	3	0	1	1	2	0	1	0	0	0	1	2	26	14	0	154	1029	681	1	0
159272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	286	125	1	0
315780	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	131	87	0	0
593544	38	215	254	1	0	0	0	1	0	0	0	0	0	0	1	4	3	3	23	12	9	0	0
535059	6	11	13	2	0	0	0	0	0	0	1	0	0	4	1	21	15	0	457	193	193	1	0
107140	3	0	3	4	0	0	0	0	0	0	0	0	0	0	0	1	3	0	43	1064	596	2	0
193004	18	9	5	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	290	111	1	0
553983	4	8	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	4	42	50	0	0
197820	17	100	43	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
7541	26	57	40	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
159398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	57	40	0	0
168507	3	8	6	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	6	59	97	0	0
91521	13	22	21	2	0	0	0	0	0	0	0	0	0	0	0	16	1	0	1	8	20	0	1
7609	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	5	62	41	0	0
553528	2	8	1	1	0	0	0	0	0	0	0	0	0	2	209	100	43	0	0	1	0	0	0
568472	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	64	10	0	7	8	41	0	0
528872	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	235	0	0	0	0	0	0
511925	340	1592	868	4	1	0	1	2	0	0	4	0	0	2	8	2	3	3	0	1	0	1	2
56552	15	53	63	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
573373	47	132	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
350596	123	491	440	0	1	0	0	0	0	0	0	0	0	0	4	0	0	6	0	0	0	0	0
155504	11	80	82	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
539199	13	80	63	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
359435	70	228	187	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
278173	1	7	0	0	0	0	0	0	0	0	0	0	0	1	174	0	0	0	0	0	0	1	1
182827	10	6	2	9	2	0	0	1	1	0	0	2	0	0	0	0	1	84	0	1	1	0	0
320911	71	28	10	0	0	0	0	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
204506	88	47	21	1	0	0	0	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
101731	6	18	10	0	0	0	0	354	0	12	5	0	0	0	0	3	15	1	1	17	9	0	0
554502	0	0	0	0	0	0	1	0	0	261	0	0	0	0	0	0	0	0	0	1	0	0	0
567662	54	10	4	3	0	0	2	310	0	119	14	0	0	4	0	3	0	4	0	5	1	1	0
79280	0	1	0	0	0	0	16	0	0	261	0	0	0	0	0	0	0	0	0	3	0	0	0
76350	1	0	0	254	195	223	13	11	0	896	2	0	29	1	0	1	0	0	0	1	2	0	0
245102	17	11	1	178	129	152	39	266	0	644	5	1	29	3	0	0	0	2	2	3	4	2	1
559836	0	1	2	2	2	0	5	501	0	36	10	0	15	1	0	0	1	1	0	3	0	1	0
253894	283	41	50	0	1	3	15	1421	3	5	28	0	4	0	1	2	0	3	1	1	0	0	1
577244	5	5	2	13	14	18	2	15	0	40	1	0	2	0	0	0	0	0	0	0	1	0	0
254119	58	48	20	2	0	1	1	4534	0	1	53	0	0	7	0	2	1	3	1	0	0	0	0
333628	0	0	1	3	5	2	1	72	0	32	1	0	37	0	1	0	1	0	0	4	3	0	0
591221	0	0	0	0	0	0	0	0	0	70	0	0	46	0	0	0	1	0	0	1	0	1	0
149430	0	0	0	0	1	0	12	1	0	110	0	0	28	1	0	0	1	1	0	0	0	0	0
41720	0	0	0	1	0	0	2	2	0	195	0	0	36	0	0	5	0	9	0	1	0	0	0
593848	0	0	0	0	0	0	6	3	0	175	0	0	10	1	0	0	5	1	0	0	0	0	1
275171	0	1	0	0	0	0	5	2	1	170	1	0	3	0	0	0	1	0	0	0	0	0	0
389700	0	1	1	0	1	0	48	2	0	223	0	1	122	0	0	0	0	25	1	0	0	1	0
150537	2	12	5	1	1	0	1	0	0	67	0	0	0	0	0	0	0	0	1	18	0	0	0
297307	3	19	13	1	3	0	7	4	0	2100	0	0	0	3	0	1	2	1	0	0	0	1	0
593908	150	34	25	4	3	1	5	21	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0
105946	2056	267	344	6	0	6	1	11183	1	105	133	0	1	7	1	3	2	7	1	1	1	0	6
253292	3	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262	0	0	0	0	0
143746	20	9	8	1	1	0	0	152	1	1	0	0	0	1	0	50	9	760	0	0	0	0	0
231677	1	9	2	0	0	1	0	0	0	1	1	0	0	0	249	28	119	0	0	0	0	0	0
232066	2	9	5	0	0	1	0	0	0	0	0	0	0	7	388	98	510	0	2	0	0	0	1
325911	7	10	0	0	0	0	1	2	0	0	2	1	1	38	287	440	5498	0	12	0	0	1	1
228764	317	1591	355	68	22	30	21	38	31	17	41	13	8	316	50994	3269	28192	54	60	17	19	34	22
571516	0	2	0	1	0	0	0	0	0	0	0	0	0	2	105	7	326	0	0	0	0	0	0
116334	46	157	55	10	3	2	5	6	4	1	14	1	0	99	6146	285	7889	7	14	5	3	2	6
560655	47	17	29	3	0	2	1	4371	2	1	41	0	1	5	1	1	2	6805	2	0	2	1	2
333113	16	68	15	7	1	1	1	2	0	1	1	0	0	31	2794	705	2837	4	8	0	3	2	3
276028	0	5	2	0	0	0	0	0	0	0	0	0	0	1	187	2	26	0	0	0	0	0	0
322879	2	5	2	0	0	0	0	0	0	0	0	0	0	0	151	69	108	1	0	0	0	0	0
234504	1	11	8	0	0	0	2	1	1	0	1	0	0	2	611	104	492	0	0	0	0	0	0
349307	13	34	4	1	1	0	1	1	0	0	1	1	0	10	1678	396	1122	0	5	2	2	0	0
564936	0	2	1	0	0	0	0	0	0	0	0	0	0	0	66	17	92	0	0	0	0	0	0
236718	53	186	39	10	4	9	3	10	3	1	7	5	1	51	7817	3679	5518	4	11	7	1	2	3
233274	2	17	0	0	0	1	0	2	0	0	0	1	0	10	648	39	1905	0	1	1	0	0	0
68974	25	46	9	8	0	2	0	5	0	1	19	4	0	185	888	477	23890	1	40	10	3	5	4
5950	5	3	2	0	0	0	0	40	0	15	0	0	0	2	0	0	0	44	0	0	0	0	0
254127	50	5	14	2	0	1	0	17	0	1	1	0	0	7	5	439	127	834	0	8	1	0	1
256955	6	1	0	0	0	0	0	1	0	0	0	0	0	0	9	219	48	132	0	0	0	0	0
261777	0	1	2	0	0	0	1	0	0	166	0	0	7	0	0	0	1	0	0	1	1	0	0
155236	1	0	2	0	0	0	2	0	0	2	1	0	0	0	0	0	0	0	0	319	8	1	0
471451	0	1	0	0	0	0	5	0	0	48	0	0	14	1	0	2	0	0	7	117	17	0	0
539390	3	3	4	1	0	0	17	44	0	389	0	0	27	0	0	474	1	1	0	0	0	0	1
206709	20	62	61	2	0	0	4	0	0	14	0	0	1	0	1	1	0	2	0	2	0	0	0
589676	21	26	19	0	0	0	5	2	0	3	1	0	6	1	30	49	0	1	0	0	0	0	0
216594	41	70	45	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
200464	2	10	4	1	1	0	2	2	0	298	0	0	8	0	0	0	0	1	0	0	0	1	0
199327	136	171	105	0	1	0	43	2	0	33	0	0	29	1	115	352	3	6	1	0	0	0	0
47066	306	173	140	2	1	0	1	1	0	18	0	0	16	0	0	3	0	2	0	0	1	1	1
99135	0	1	2	0	2	1	7	0	0	391	0	0	6	0	0	0	0	0	0	1	0	1	0
103710	69	79	81	2	0	0	0	1	0	2	1	0	2	0	0	0	0	65	0	3	0	0	0
578761	3	0	2	0	0	0	7	0	0	67	2	0	6	0	0	12	1	0	6	112	15	0	0
74262	1	3	2	4	0	0	15	0	0	69	0	0	10	0	0	17	0	0	6	138	10	0	0
144720	0	0	0	2	0	0	1	0	0	42	0	0	41	1	0	1	0	1	14	505	78	0	0
243024	0	1	0	0	0	0	2	2	0	78	0	0	4	0	0	79	0	0	0	0	0	0	0
214126	4	8	2	0	1	0	1	11	0	97	0	0	13	1	1	78	2	0	0	0	0	0	0
244531	17	17	13	0	0	0	6	3	0	2	0	0	3	1	14	38	1	1	0	0	0	0	0
66930	3	3	2	0	0	0	54	0	0	261	0	0	0	0	0	0	0	0	2	10	0	0	0
150990	0	0	0	1	0	0	6	0	0	39	0	0	6	0	0	1	0	0	6	82	17	0	0
275257	30	27	18	1	1	0	13	4	0	368	2	0	22	1	13	252	3	4	0	1	1	0	1
129415	90	107	94	0	1	0	2	0	0	2	0	0	3	0	0	1	1	0	7	41	1	0	0
5135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	4	93	4	0	0
557392	107	133	138	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	12	10	0	0
552671	10	20	10	1	1	0	0	0	0	0	0	0	0	0	266	5	4	1	2	71	20	0	0
316301	5	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	58	146	40	0	0
170119	25	90	88	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	8	4	1	0	0
240197	2	2	3	0	0	1	0	0	0	1	0	0	0	0	1	87	0	1	23	39	9	0	0
538811	78	69	45	2	0	0	1	0	0	4	0	0	0	1	0	0	0	2	0	6	7	0	0
588630	88	84	105	0	1	0	0	9	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0
215375	23	88	66	0	0	0	0	0	0	8	1	1	0	0	0	1	0	1	1	5	2	0	0
240591	258	919	1037	5	6	0	2	1	0	29	0	0	18	1	7	1	2	3	0	6	2	0	0
548592	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	22	1	0	28	127	42	0	0
144079	5	32	23	2	3	0	0	0	0	1	0	0	1	0	0	0	0	0	1	94	60	0	0
322591	1	5	3	0	0	1	0	0	0	0	0	0	0	3	100	102	448	0	0	0	0	0	0
270010	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	7	179	19	0	0
320821	3	19	3	2	2	4	0	1	0	1	8	0	0	46	335	285	9907	0	13	1	2	0	0
132474	86	10	0	1	0	0	0	1	0	1	3	0	0	12	253	9236	657	0	3	2	0	1	1
289355	0	1	1	0	0	0	0	0	0	0	0	0	0	0	70	71	236	0	0	11	4	0	0
228302	68	9	4	5	0	3	0	0	1	0	7	0	0	23	351	10335	2973	2	5	2	3	0	1
155540	1	1	0	0	0	0	0	0	0	0	0	0	0	0	16	121	71	0	0	5	1	0	0
5066	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	23	161	87	0	0
219291	1	2	1	1	0	0	1	0	0	8	0	0	31	0	0	278	0	0	0	0	1	0	0
575419	5	1	0	0	0	0	1	0	0	2	0	0	0	0	0	215	0	0	1	10	0	0	0
175383	173	191	168	2	4	1	8	4	0	17	0	0	36	0	1	0	1	4	0	1	0	1	1
544772	45	28	20	0	0	0	0	108	0	8	2	0	0	0	7	0	0	0	0	0	0	0	0
107461	49	30	13	0	0	2	0	59	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0
344447	4	4	8	0	1	0	0	0	0	0	1	0	0	0	0	0	2	0	7	135	31	0	0
586430	5	33	26	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	11	11	21	0	0
287211	21	76	56	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
338715	16	102	42	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	4	0	0
351644	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	11	94	54	0	0
105545	9	3	4	0	0	0	0	0	0	103	1	0	0	1	0	0	0	1	1	0	0	0	0
350760	45	37	50	0	0	0	7	106	0	167	1	0	2	0	0	0	0	6	0	3	0	0	1
558957	29	35	9	1	0	0	0	12	0	5	0	0	0	0	0	7	0	0	1	3	0	0	0
588231	10	22	14	0	0	0	0	69	0	3	0	0	0	0	0	0	0	4	0	0	0	0	0
560101	33	12	2	0	0	0	0	98	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0
330207	3	3	6	1	0	2	0	1975	1	0	18	0	0	2	0	0	1	430	0	0	0	1	0
309753	12	32	22	0	2	0	2	0	0	32	0	1	0	0	0	0	0	0	0	2	1	0	0
573135	195	421	419	47	25	2	28	6	7	153	2	5	52	3	3	152	29	12	0	2	6	3	2
100954	72	157	152	15	16	1	12	1	1	64	2	3	24	6	1	38	17	5	0	2	3	1	1
166851	162	361	333	0	2	0	0	0	0	35	1	0	0	0	2	3	0	3	0	0	0	0	0
237616	51	133	89	0	0	0	6	1	0	52	0	0	4	0	0	1	0	20	0	0	0	0	1
136238	7	54	83	1	2	1	0	0	1	3	0	0	0	0	0	0	0	0	0	0	3	0	0
248505	59	62	67	3	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
70100	225	283	217	5	3	1	0	1	1	28	1	0	3	0	2	0	0	2	0	2	1	1	1
112955	69	194	196	6	3	2	0	95	0	0	1	2	0	2	3	0	1	2	1	0	1	1	2
205156	5	10	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	81	0	0
114396	47	115	65	1	1	0	0	0	0	19	0	0	0	0	0	0	0	0	0	1	0	0	0
584598	10	63	52	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1	4	1	0	0
20976	51	59	39	0	1	0	0	72	0	2	3	0	0	2	0	0	0	12	0	0	0	0	0
76270	83	184	171	3	7	0	1	0	0	12	0	2	4	1	1	0	2	3	0	1	1	0	2
308892	205	310	350	18	5	4	2	10	0	14	0	2	0	2	6	1	1	7	0	1	3	0	1
97561	40	70	78	2	6	1	1	0	0	2	1	4	7	0	0	3	0	1	1	0	1	0	0
566886	30	128	118	11	7	1	5	1	2	38	0	1	0	1	1	1	1	3	0	0	3	0	1
544615	29	54	46	0	0	0	2	6	0	13	0	0	0	0	0	0	0	0	0	1	0	0	0
265043	7	19	29	7	13	0	4	0	2	10	1	0	2	2	1	1	1	1	0	4	5	2	1
152124	40	82	95	3	7	1	9	1	0	13	0	1	2	2	0	0	0	0	0	4	1	2	0
63879	190	303	190	4	2	0	0	0	1	139	1	1	1	3	0	0	0	1	1	0	0	0	0
315986	44	41	38	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
538266	0	0	0	0	1	10	62	2	1	284	0	0	19	1	0	0	0	0	2	6	4	0	0
279499	0	0	0	0	0	1	27	1	0	52	0	0	78	0	0	0	0	0	0	5	0	0	0
335585	1	2	2	1	0	4	42	0	0	306	0	0	82	0	0	1	0	281	0	0	0	0	0
579710	2	2	3	1	0	0	25	0	0	1119	1	0	112	3	6	143	2	127	0	0	0	0	1
85734	1	0	1	0	0	1	2	0	0	42	0	0	79	0	0	0	0	152	0	1	0	0	0
303793	1	0	0	0	0	0	4	0	0	55	0	0	1	0	2	372	0	38	0	0	0	0	0
316924	4	0	0	1	0	0	13	0	0	63	0	0	0	0	2	522	3	50	0	0	0	0	0
105899	1	0	0	1	0	0	13	2	0	139	0	0	4	0	0	171	0	42	0	0	0	0	0
223155	5	2	1	2	0	0	2	77	0	501	3	2	19	2	3	56	0	1	0	0	0	0	1
583653	1	2	0	0	1	0	7	0	0	1102	2	0	11	1	1	0	0	0	0	1	1	0	0
471399	200	281	284	2	0	0	0	1	0	1	2	0	0	0	1	0	1	6	0	0	0	0	0
32333	40	51	56	0	0	0	0	5	0	1	0	0	0	1	0	0	0	13	0	0	0	0	0
19989	665	946	906	2	0	0	0	87	0	37	3	0	7	1	6	1	0	799	0	1	2	0	0
580939	14	5	5	0	0	0	0	79	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
252325	186	163	184	2	0	1	0	19	0	13	0	0	0	1	2	1	0	73	1	1	0	0	0
4760	242	376	333	2	0	0	0	6	0	40	0	0	0	0	2	0	1	0	0	8	5	0	0
338628	28	25	33	1	0	0	0	15	0	54	0	0	0	0	0	0	0	1	0	10	1	0	0
136235	40	68	88	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
162179	1	11	5	1	0	0	0	0	0	32	0	0	0	0	0	0	2	0	17	92	7	0	0
162925	17	43	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0
537864	51	59	82	0	0	0	0	1	0	3	0	1	0	0	0	0	0	4	0	0	1	0	1
156044	70	239	320	1	2	0	1	1	0	8	1	0	0	0	1	0	0	4	0	0	0	0	0
161177	1046	1416	1456	5	2	0	0	32	0	256	3	0	0	4	9	1	2	10	0	39	20	1	3
236892	101	134	115	1	0	0	4	1	0	0	0	0	0	0	2	0	0	31	1	20	6	0	0
152696	4	6	7	0	0	0	1	0	0	10	0	0	0	0	0	0	1	0	20	162	111	0	0
513254	773	395	324	1	1	1	2	364	0	2	4	0	0	1	3	2	1	72	0	2	1	0	1
142726	735	1108	1074	2	0	1	3	24	0	28	2	0	0	0	4	1	0	15	0	0	0	0	2
155413	27	52	70	9	1	0	3	0	1	27	0	0	0	0	2	0	0	2	1	7	3	0	2
225699	31	64	69	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
156227	37	56	36	1	0	0	3	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	1
152480	469	1085	929	2	0	0	0	4	1	0	0	0	1	0	3	1	0	5	0	0	0	0	2
560143	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	28	146	66	0	0
262760	648	771	800	1	0	1	0	2	1	1	0	0	0	1	3	1	2	6	1	3	2	0	2
519258	57	84	61	1	0	1	1	1	0	14	0	0	0	0	0	0	0	0	0	4	0	0	2
26693	62	240	157	0	0	0	1	0	0	2	0	0	1	0	3	8	0	2	0	19	14	1	0
586152	2	11	5	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	7	267	142	0	0
305643	25	23	43	0	0	0	0	0	0	7	0	1	0	0	1	1	0	0	0	3	0	0	0
240757	80	177	170	1	8	0	1	1	1	11	0	1	1	0	2	0	0	0	0	1	0	0	0
114978	33	51	29	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
4620	2	11	7	0	0	0	11	1	0	134	0	1	0	0	0	0	0	0	0	0	0	0	0
172883	16	81	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
172128	13	61	46	1	1	0	7	0	1	12	0	2	40	0	0	11	1	9	0	1	0	1	1
144964	205	378	274	2	0	0	0	0	0	0	0	0	0	0	1	0	2	2	0	16	3	0	0
248682	402	506	389	0	0	0	0	2	0	0	0	0	0	2	1	1	1	0	0	1	0	0	3
34344	294	470	345	4	1	2	0	2	0	34	1	0	0	2	3	1	1	4	0	1	0	0	1
559937	65	21	17	0	0	1	1	0	0	8	0	0	0	0	0	1	0	0	0	31	0	0	0
573659	972	1415	1080	6	1	0	0	4	0	0	2	0	0	1	9	2	0	3	0	1	0	1	4
4641	19	129	91	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	4	0	0
198749	657	929	872	4	0	0	0	3	0	1	0	0	0	0	9	0	1	3	0	0	0	0	2
566212	29	26	26	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	303	29	0	0
583294	321	211	185	1	0	0	0	1	1	13	1	1	0	0	2	0	0	2	6	136	18	0	0
591539	39	70	46	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
136944	222	545	542	2	0	0	0	0	0	0	0	0	0	0	5	0	0	2	0	0	1	0	0
573041	137	494	473	3	3	0	0	1	0	1	1	1	3	0	3	1	0	2	3	14	1	0	0
525648	3556	2963	2644	13	1	0	0	538	1	0	15	2	0	3	24	8	1	372	0	10	1	0	8
355688	118	136	149	0	0	0	0	1	0	0	0	0	0	1	0	0	0	4	0	1	1	0	0
306234	188	241	124	1	0	1	0	0	0	0	0	0	0	0	2	1	0	1	7	30	25	0	1
581542	24	62	35	0	0	0	0	42	0	3	0	0	0	1	0	0	0	2	1	1	1	0	0
123474	0	3	0	0	0	0	0	0	0	0	0	0	0	3	63	228	185	0	0	0	0	0	0
278733	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	2	4	0	25	287	58	0	0
594080	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	23	193	34	0	0
553131	5	3	4	19	1	1	3	0	1	0	0	2	0	0	1	13	5	0	43	1742	2086	7	0
165827	0	0	0	1	0	7	40	0	0	167	1	0	37	1	0	0	0	0	1	0	0	1	1
566238	90	26	10	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
110731	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	15	145	0	0	1	0	0	0
320764	3	23	9	1	0	0	0	1	1	1	1	0	0	13	447	73	803	1	6	9	4	0	0
217471	142	30	19	1	1	0	13	1	0	17	0	0	5	0	5	3	4	3	0	0	0	0	1
100203	2	2	1	0	0	0	0	1	0	0	0	0	0	0	33	43	71	1	0	0	0	0	0
75890	13	74	15	3	0	3	1	3	2	0	7	0	1	33	2421	256	4131	1	4	3	1	3	0
544367	23	116	47	3	2	0	0	4	4	1	4	3	1	10	4475	128	690	1	2	2	1	1	3
549968	3	0	1	0	0	0	0	0	0	0	0	0	0	2	15	117	14	0	3	51	10	0	1
170549	3	14	6	2	0	0	0	2	0	0	1	1	0	1	824	39	614	0	2	0	0	0	1
105613	14	132	42	9	3	1	0	4	2	1	1	1	1	13	5461	97	995	4	1	1	3	6	0
328838	0	4	1	0	0	0	0	0	0	0	0	0	0	0	10	81	8	0	0	19	3	0	0
580223	93	47	30	1	0	0	4	5	0	9	0	0	1	0	4	2	0	0	0	0	0	0	0
5681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	25	1	0	12	83	21	0	0
202204	8	0	0	0	0	0	0	0	0	0	0	0	0	1	9	577	22	0	0	0	0	0	0
101660	9	2	0	1	0	0	0	0	0	0	1	0	0	1	4	1259	63	0	0	0	0	0	0
257413	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	223	13	0	1	0	0	0	0
277670	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	180	13	0	4	0	0	0	1
251325	15	0	0	0	0	0	0	0	0	0	0	0	0	1	5	2104	62	0	0	3	0	0	0
226155	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	107	3	0	0	0	0	0	0
318367	7	0	0	0	0	0	0	0	0	1	0	0	0	1	2	285	30	0	4	165	33	0	0
186153	29	1	0	0	0	0	0	1	0	2	0	0	0	4	4	2851	232	0	1	0	0	0	0
240900	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	207	2	0	0	0	0	0	0
341986	6	43	10	2	0	2	1	0	0	0	0	0	1	6	1580	43	273	0	3	1	0	1	1
550938	1	0	0	0	0	0	0	0	0	0	0	0	0	1	8	224	42	0	2	0	0	0	0
138930	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	72	10	0	16	8	2	0	0
142136	4	0	0	0	0	0	0	0	0	0	1	0	0	6	7	561	279	0	2	1	0	0	0
112728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	16	0	5	12	3	0	0
565725	4	3	0	0	0	0	0	0	0	0	0	0	0	1	14	102	24	0	0	0	0	0	0
334722	323	191	41	17	9	9	1	10	3	7	8	6	1	90	6425	38932	8324	4	15	15	3	3	4
336543	4	1	0	0	0	0	0	0	0	0	0	0	0	2	17	182	114	0	0	0	0	0	0
534609	1134	336	110	47	26	11	8	32	10	64	38	9	4	185	10712	148400	15722	17	52	24	20	17	16
591725	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	132	8	0	0	0	0	0	0
346324	19	3	0	2	0	1	0	0	1	1	0	0	0	17	61	2692	1814	0	6	1	0	0	0
556772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	41	0	1	1	0	0	0
546740	4	0	0	0	0	0	0	0	0	0	1	0	0	0	15	280	48	0	0	0	0	0	0
5632	7	0	0	1	1	0	0	0	0	0	0	1	0	2	0	719	229	0	0	1	0	0	0
153572	27	2	0	0	1	1	0	0	0	8	1	0	0	9	12	3322	1007	1	34	92	51	0	1
347949	5	0	0	0	0	0	0	1	0	0	1	0	0	0	4	1107	10	0	1	0	0	0	0
186396	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	54	123	0	5	1	0	0	0
152417	13	17	5	1	0	3	0	3	0	1	7	0	0	67	361	946	8598	0	16	2	0	2	0
276208	2	0	0	0	0	0	0	0	0	0	0	0	0	1	31	214	25	1	0	0	0	0	0
333269	11	1	1	0	0	0	0	0	1	0	1	0	0	1	43	925	20	0	0	0	0	0	0
140817	8	10	5	3	0	0	0	0	0	0	4	0	1	46	303	801	4821	1	10	1	1	0	0
